Date,Close,Return
2012-05-07,0.9931,-0.301175
2012-05-08,0.9987,0.563891
2012-05-09,1.0026,0.390508
2012-05-10,1.0021,-0.04987
2012-05-11,1.0005,-0.159665
2012-05-14,1.0037,0.31984
2012-05-15,1.0072,0.34871
2012-05-16,1.0122,0.496426
2012-05-17,1.0196,0.731081
2012-05-18,1.0222,0.255002
2012-05-21,1.0175,-0.459793
2012-05-22,1.0205,0.29484
2012-05-23,1.0252,0.460559
2012-05-24,1.0269,0.165821
2012-05-25,1.0293,0.233713
2012-05-28,1.0239,-0.524628
2012-05-29,1.0221,-0.175798
2012-05-30,1.0301,0.782702
2012-05-31,1.0328,0.26211
2012-06-01,1.041,0.793958
2012-06-04,1.0394,-0.153698
2012-06-05,1.0381,-0.125072
2012-06-06,1.0276,-1.011463
2012-06-07,1.0279,0.029194
2012-06-08,1.0266,-0.126471
2012-06-11,1.0317,0.496786
2012-06-12,1.0264,-0.513715
2012-06-13,1.0303,0.379969
2012-06-14,1.0226,-0.747355
2012-06-15,1.0217,-0.088011
2012-06-18,1.0243,0.254478
2012-06-19,1.0178,-0.63458
2012-06-20,1.0183,0.049126
2012-06-21,1.0297,1.119513
2012-06-22,1.0246,-0.49529
2012-06-25,1.0292,0.448956
2012-06-26,1.0238,-0.524679
2012-06-27,1.0249,0.107443
2012-06-28,1.0332,0.809835
2012-06-29,1.0166,-1.606659
2012-07-02,1.0171,0.049184
2012-07-03,1.0122,-0.481762
2012-07-04,1.013,0.079036
2012-07-05,1.0142,0.11846
2012-07-06,1.0196,0.532439
2012-07-09,1.0192,-0.039231
2012-07-10,1.0226,0.333595
2012-07-11,1.0198,-0.273812
2012-07-12,1.0191,-0.068641
2012-07-13,1.0141,-0.490629
2012-07-16,1.015,0.088749
2012-07-17,1.012,-0.295567
2012-07-18,1.0102,-0.177866
2012-07-19,1.0074,-0.277173
2012-07-20,1.0125,0.506254
2012-07-23,1.0188,0.622222
2012-07-24,1.0221,0.32391
2012-07-25,1.0155,-0.645729
2012-07-26,1.0102,-0.52191
2012-07-27,1.0033,-0.683033
2012-07-30,1.0016,-0.169441
2012-07-31,1.0031,0.14976
2012-08-01,1.0056,0.249227
2012-08-02,1.0074,0.178998
2012-08-03,1.0013,-0.605519
2012-08-06,1.0002,-0.109857
2012-08-07,0.997,-0.319936
2012-08-08,0.9942,-0.280843
2012-08-09,0.9911,-0.311808
2012-08-10,0.9911,0.0
2012-08-13,0.9926,0.151347
2012-08-14,0.9923,-0.030224
2012-08-15,0.9894,-0.29225
2012-08-16,0.9866,-0.283
2012-08-17,0.9893,0.273667
2012-08-20,0.9884,-0.090973
2012-08-21,0.9892,0.080939
2012-08-22,0.9914,0.222402
2012-08-23,0.9939,0.252169
2012-08-24,0.9923,-0.160982
2012-08-27,0.9907,-0.161242
2012-08-28,0.9882,-0.252347
2012-08-29,0.9894,0.121433
2012-08-30,0.9925,0.313321
2012-08-31,0.9863,-0.624685
2012-09-03,0.9858,-0.050695
2012-09-04,0.9859,0.010144
2012-09-05,0.9905,0.466579
2012-09-06,0.9827,-0.787481
2012-09-07,0.9786,-0.417218
2012-09-10,0.9776,-0.102187
2012-09-11,0.973,-0.47054
2012-09-12,0.9762,0.32888
2012-09-13,0.9685,-0.788773
2012-09-14,0.9714,0.299432
2012-09-17,0.9748,0.35001
2012-09-18,0.9742,-0.061551
2012-09-19,0.9745,0.030794
2012-09-20,0.9769,0.24628
2012-09-21,0.9764,-0.051182
2012-09-24,0.9787,0.235559
2012-09-25,0.9806,0.194135
2012-09-26,0.9855,0.499694
2012-09-27,0.9806,-0.49721
2012-09-28,0.9837,0.316133
2012-10-01,0.9823,-0.14232
2012-10-02,0.9841,0.183243
2012-10-03,0.9876,0.355655
2012-10-04,0.9804,-0.72904
2012-10-05,0.9786,-0.183599
2012-10-08,0.9769,-0.173718
2012-10-09,0.9783,0.14331
2012-10-10,0.9818,0.357763
2012-10-11,0.9786,-0.325932
2012-10-12,0.9802,0.163499
2012-10-15,0.9807,0.05101
2012-10-16,0.9866,0.601611
2012-10-17,0.9779,-0.881816
2012-10-18,0.9853,0.756724
2012-10-19,0.9936,0.842383
2012-10-22,0.9922,-0.140902
2012-10-23,0.9924,0.020157
2012-10-24,0.9936,0.120919
2012-10-25,0.9948,0.120773
2012-10-26,0.9969,0.211098
2012-10-29,1.001,0.411275
2012-10-30,0.9994,-0.15984
2012-10-31,0.9994,0.0
2012-11-01,0.9965,-0.290174
2012-11-02,0.9958,-0.070246
2012-11-05,0.9964,0.060253
2012-11-06,0.9921,-0.431554
2012-11-07,0.9967,0.463663
2012-11-08,1.0003,0.361192
2012-11-09,1.0016,0.129961
2012-11-12,0.9998,-0.179712
2012-11-13,1.0021,0.230046
2012-11-14,1.0039,0.179623
2012-11-15,1.001,-0.288873
2012-11-16,1.0012,0.01998
2012-11-19,0.9963,-0.489413
2012-11-20,0.9968,0.050186
2012-11-21,0.9963,-0.050161
2012-11-22,0.9972,0.090334
2012-11-23,0.9929,-0.431207
2012-11-26,0.9935,0.060429
2012-11-27,0.9946,0.11072
2012-11-28,0.9921,-0.251357
2012-11-29,0.9925,0.040319
2012-11-30,0.9944,0.191436
2012-12-03,0.9951,0.070394
2012-12-04,0.9927,-0.241182
2012-12-05,0.9917,-0.100735
2012-12-06,0.9914,-0.030251
2012-12-07,0.9884,-0.302602
2012-12-10,0.9863,-0.212465
2012-12-11,0.9861,-0.020278
2012-12-12,0.9844,-0.172396
2012-12-13,0.9849,0.050792
2012-12-14,0.9855,0.06092
2012-12-17,0.9835,-0.202943
2012-12-18,0.9857,0.223691
2012-12-19,0.9888,0.314497
2012-12-20,0.9877,-0.111246
2012-12-21,0.9932,0.556849
2012-12-24,0.993,-0.020137
2012-12-25,0.9924,-0.060423
2012-12-26,0.9943,0.191455
2012-12-27,0.9952,0.090516
2012-12-28,0.997,0.180868
2012-12-31,0.9921,-0.491474
2013-01-01,0.9934,0.131035
2013-01-02,0.9849,-0.855647
2013-01-03,0.9878,0.294446
2013-01-04,0.9872,-0.060741
2013-01-07,0.9859,-0.131686
2013-01-08,0.9867,0.081144
2013-01-09,0.9876,0.091213
2013-01-10,0.9832,-0.445525
2013-01-11,0.9848,0.162734
2013-01-14,0.9837,-0.111698
2013-01-15,0.9843,0.060994
2013-01-16,0.9859,0.162552
2013-01-17,0.9858,-0.010143
2013-01-18,0.9917,0.598499
2013-01-21,0.9929,0.121004
2013-01-22,0.9919,-0.100715
2013-01-23,0.9992,0.735961
2013-01-24,1.0026,0.340272
2013-01-25,1.0058,0.31917
2013-01-28,1.0063,0.049712
2013-01-29,1.0009,-0.536619
2013-01-30,1.0014,0.049955
2013-01-31,0.9972,-0.419413
2013-02-01,0.9965,-0.070197
2013-02-04,0.9988,0.230808
2013-02-05,0.9956,-0.320384
2013-02-06,0.9956,0.0
2013-02-07,0.9979,0.231016
2013-02-08,1.002,0.410863
2013-02-11,1.0048,0.279441
2013-02-12,1.0023,-0.248806
2013-02-13,1.0018,-0.049885
2013-02-14,1.0009,-0.089838
2013-02-15,1.0064,0.549505
2013-02-18,1.0107,0.427266
2013-02-19,1.0112,0.049471
2013-02-20,1.0167,0.543908
2013-02-21,1.0185,0.177043
2013-02-22,1.0215,0.294551
2013-02-25,1.0262,0.460108
2013-02-26,1.0261,-0.009745
2013-02-27,1.0229,-0.31186
2013-02-28,1.0306,0.752762
2013-03-01,1.0268,-0.368717
2013-03-04,1.0273,0.048695
2013-03-05,1.0269,-0.038937
2013-03-06,1.032,0.49664
2013-03-07,1.0294,-0.251938
2013-03-08,1.0287,-0.068001
2013-03-11,1.0259,-0.272188
2013-03-12,1.0257,-0.019495
2013-03-13,1.0276,0.185239
2013-03-14,1.0222,-0.525496
2013-03-15,1.0194,-0.273919
2013-03-18,1.0222,0.274671
2013-03-19,1.0268,0.45001
2013-03-20,1.026,-0.077912
2013-03-21,1.0252,-0.077973
2013-03-22,1.0232,-0.195084
2013-03-25,1.0213,-0.185692
2013-03-26,1.0161,-0.509155
2013-03-27,1.016,-0.009842
2013-03-28,1.0162,0.019685
2013-03-29,1.0174,0.118087
2013-04-01,1.0168,-0.058974
2013-04-02,1.0148,-0.196696
2013-04-03,1.0146,-0.019708
2013-04-04,1.0127,-0.187266
2013-04-05,1.0176,0.483855
2013-04-08,1.0166,-0.09827
2013-04-09,1.0164,-0.019673
2013-04-10,1.0142,-0.21645
2013-04-11,1.0105,-0.36482
2013-04-12,1.0136,0.306779
2013-04-15,1.0256,1.183899
2013-04-16,1.0207,-0.477769
2013-04-17,1.0266,0.578035
2013-04-18,1.0264,-0.019482
2013-04-19,1.0266,0.019486
2013-04-22,1.0256,-0.097409
2013-04-23,1.0257,0.00975
2013-04-24,1.0256,-0.009749
2013-04-25,1.0198,-0.565523
2013-04-26,1.0167,-0.303981
2013-04-29,1.0112,-0.540966
2013-04-30,1.0073,-0.38568
2013-05-01,1.0083,0.099275
2013-05-02,1.0105,0.218189
2013-05-03,1.008,-0.247402
2013-05-06,1.0068,-0.119048
2013-05-07,1.0042,-0.258244
2013-05-08,1.0027,-0.149373
2013-05-09,1.0068,0.408896
2013-05-10,1.01,0.317839
2013-05-13,1.0106,0.059406
2013-05-14,1.018,0.732238
2013-05-15,1.0157,-0.225933
2013-05-16,1.0195,0.374126
2013-05-17,1.0281,0.843551
2013-05-20,1.0241,-0.389067
2013-05-21,1.0267,0.253881
2013-05-22,1.0367,0.973994
2013-05-23,1.0305,-0.598052
2013-05-24,1.0318,0.126152
2013-05-27,1.0341,0.222911
2013-05-28,1.0398,0.551204
2013-05-29,1.0351,-0.45201
2013-05-30,1.0297,-0.521689
2013-05-31,1.0375,0.757502
2013-06-03,1.0278,-0.93494
2013-06-04,1.0342,0.622689
2013-06-05,1.0345,0.029008
2013-06-06,1.0264,-0.782987
2013-06-07,1.0197,-0.652767
2013-06-10,1.0194,-0.02942
2013-06-11,1.0189,-0.049048
2013-06-12,1.0212,0.225734
2013-06-13,1.0159,-0.518997
2013-06-14,1.017,0.108278
2013-06-17,1.0186,0.157325
2013-06-18,1.0212,0.255252
2013-06-19,1.0273,0.597336
2013-06-20,1.0387,1.109705
2013-06-21,1.0457,0.673919
2013-06-24,1.0501,0.420771
2013-06-25,1.0515,0.133321
2013-06-26,1.047,-0.42796
2013-06-27,1.0477,0.066858
2013-06-28,1.0519,0.400878
2013-07-01,1.0497,-0.209145
2013-07-02,1.0544,0.447747
2013-07-03,1.0505,-0.369879
2013-07-04,1.0515,0.095193
2013-07-05,1.0582,0.637185
2013-07-08,1.0558,-0.2268
2013-07-09,1.0527,-0.293616
2013-07-10,1.0465,-0.588962
2013-07-11,1.0366,-0.946011
2013-07-12,1.0395,0.279761
2013-07-15,1.0427,0.30784
2013-07-16,1.0369,-0.556248
2013-07-17,1.0405,0.347189
2013-07-18,1.0378,-0.259491
2013-07-19,1.0368,-0.096358
2013-07-22,1.0334,-0.327932
2013-07-23,1.0287,-0.454809
2013-07-24,1.0316,0.281909
2013-07-25,1.028,-0.348972
2013-07-26,1.0278,-0.019455
2013-07-29,1.0265,-0.126484
2013-07-30,1.0305,0.389674
2013-07-31,1.0277,-0.271713
2013-08-01,1.0346,0.671402
2013-08-02,1.0392,0.444616
2013-08-05,1.036,-0.307929
2013-08-06,1.0377,0.164093
2013-08-07,1.0423,0.443288
2013-08-08,1.0328,-0.911446
2013-08-09,1.0289,-0.377614
2013-08-12,1.0307,0.174944
2013-08-13,1.0343,0.349277
2013-08-14,1.0342,-0.009668
2013-08-15,1.0306,-0.348095
2013-08-16,1.0336,0.291093
2013-08-19,1.0345,0.087074
2013-08-20,1.0392,0.454326
2013-08-21,1.0474,0.789069
2013-08-22,1.0516,0.400993
2013-08-23,1.0496,-0.190186
2013-08-26,1.0501,0.047637
2013-08-27,1.0474,-0.257118
2013-08-28,1.0487,0.124117
2013-08-29,1.0532,0.429103
2013-08-30,1.0537,0.047474
2013-09-02,1.0544,0.066433
2013-09-03,1.0535,-0.085357
2013-09-04,1.0496,-0.370195
2013-09-05,1.0505,0.085747
2013-09-06,1.0405,-0.951928
2013-09-09,1.0369,-0.345988
2013-09-10,1.0349,-0.192883
2013-09-11,1.0319,-0.289883
2013-09-12,1.0323,0.038763
2013-09-13,1.0351,0.271239
2013-09-16,1.0324,-0.260844
2013-09-17,1.0296,-0.271213
2013-09-18,1.022,-0.738151
2013-09-19,1.0265,0.440313
2013-09-20,1.0304,0.379932
2013-09-23,1.0284,-0.194099
2013-09-24,1.03,0.155581
2013-09-25,1.0314,0.135922
2013-09-26,1.031,-0.038782
2013-09-27,1.0306,-0.038797
2013-09-30,1.0309,0.029109
2013-10-01,1.0322,0.126103
2013-10-02,1.0337,0.145321
2013-10-03,1.0333,-0.038696
2013-10-04,1.0294,-0.377432
2013-10-07,1.0313,0.184574
2013-10-08,1.0368,0.533307
2013-10-09,1.0394,0.250772
2013-10-10,1.0398,0.038484
2013-10-11,1.0349,-0.471244
2013-10-14,1.0354,0.048314
2013-10-15,1.0383,0.280085
2013-10-16,1.0328,-0.529712
2013-10-17,1.0289,-0.377614
2013-10-18,1.0286,-0.029157
2013-10-21,1.0304,0.174995
2013-10-22,1.0286,-0.174689
2013-10-23,1.0382,0.933307
2013-10-24,1.0422,0.385282
2013-10-25,1.0448,0.249472
2013-10-28,1.0445,-0.028714
2013-10-29,1.0469,0.229775
2013-10-30,1.0479,0.09552
2013-10-31,1.0431,-0.458059
2013-11-01,1.042,-0.105455
2013-11-04,1.0425,0.047985
2013-11-05,1.0456,0.297362
2013-11-06,1.0418,-0.363428
2013-11-07,1.0462,0.422346
2013-11-08,1.0479,0.162493
2013-11-11,1.0476,-0.028629
2013-11-12,1.0495,0.181367
2013-11-13,1.0457,-0.362077
2013-11-14,1.0464,0.066941
2013-11-15,1.0439,-0.238914
2013-11-18,1.0429,-0.095795
2013-11-19,1.0469,0.383546
2013-11-20,1.0453,-0.152832
2013-11-21,1.0517,0.612264
2013-11-22,1.0514,-0.028525
2013-11-25,1.0543,0.275823
2013-11-26,1.0541,-0.01897
2013-11-27,1.0595,0.512285
2013-11-28,1.0581,-0.132138
2013-11-29,1.0614,0.31188
2013-12-02,1.0644,0.282646
2013-12-03,1.0649,0.046975
2013-12-04,1.0684,0.328669
2013-12-05,1.0654,-0.280794
2013-12-06,1.064,-0.131406
2013-12-09,1.0627,-0.12218
2013-12-10,1.0603,-0.22584
2013-12-11,1.059,-0.122607
2013-12-12,1.064,0.472144
2013-12-13,1.0585,-0.516917
2013-12-16,1.0596,0.103921
2013-12-17,1.0607,0.103813
2013-12-18,1.0703,0.905063
2013-12-19,1.0664,-0.364384
2013-12-20,1.0635,-0.271943
2013-12-23,1.0605,-0.282087
2013-12-24,1.0631,0.245167
2013-12-25,1.063,-0.009406
2013-12-26,1.0648,0.169332
2013-12-27,1.0706,0.544703
2013-12-30,1.0648,-0.541752
2013-12-31,1.0623,-0.234786
2014-01-01,1.0644,0.197684
2014-01-02,1.067,0.244269
2014-01-03,1.0635,-0.328022
2014-01-06,1.0656,0.197461
2014-01-07,1.0766,1.032282
2014-01-08,1.082,0.501579
2014-01-09,1.0842,0.203327
2014-01-10,1.0892,0.46117
2014-01-13,1.0863,-0.26625
2014-01-14,1.0946,0.764061
2014-01-15,1.0934,-0.109629
2014-01-16,1.093,-0.036583
2014-01-17,1.0964,0.31107
2014-01-20,1.0949,-0.136811
2014-01-21,1.0967,0.164399
2014-01-22,1.1087,1.094192
2014-01-23,1.1102,0.135294
2014-01-24,1.1088,-0.126103
2014-01-27,1.1116,0.252525
2014-01-28,1.1153,0.332854
2014-01-29,1.1171,0.161392
2014-01-30,1.1157,-0.125325
2014-01-31,1.1128,-0.259927
2014-02-03,1.1119,-0.080877
2014-02-04,1.1082,-0.332764
2014-02-05,1.1083,0.009024
2014-02-06,1.107,-0.117297
2014-02-07,1.1032,-0.34327
2014-02-10,1.1055,0.208484
2014-02-11,1.1009,-0.416101
2014-02-12,1.1003,-0.054501
2014-02-13,1.0977,-0.236299
2014-02-14,1.0978,0.00911
2014-02-17,1.0965,-0.118419
2014-02-18,1.0947,-0.164159
2014-02-19,1.108,1.214945
2014-02-20,1.1099,0.17148
2014-02-21,1.1108,0.081088
2014-02-24,1.106,-0.432121
2014-02-25,1.1085,0.22604
2014-02-26,1.1128,0.387912
2014-02-27,1.1121,-0.062904
2014-02-28,1.1064,-0.512544
2014-03-03,1.1076,0.10846
2014-03-04,1.1092,0.144456
2014-03-05,1.1029,-0.567977
2014-03-06,1.0985,-0.398948
2014-03-07,1.1087,0.928539
2014-03-10,1.1108,0.189411
2014-03-11,1.1106,-0.018005
2014-03-12,1.1118,0.10805
2014-03-13,1.1076,-0.377766
2014-03-14,1.1105,0.261827
2014-03-17,1.1052,-0.477262
2014-03-18,1.1135,0.750995
2014-03-19,1.1238,0.925011
2014-03-20,1.1244,0.05339
2014-03-21,1.1221,-0.204554
2014-03-24,1.1192,-0.258444
2014-03-25,1.1167,-0.223374
2014-03-26,1.1102,-0.582072
2014-03-27,1.1031,-0.639524
2014-03-28,1.1061,0.271961
2014-03-31,1.105,-0.099449
2014-04-01,1.1024,-0.235294
2014-04-02,1.1033,0.08164
2014-04-03,1.1035,0.018127
2014-04-04,1.0981,-0.489352
2014-04-07,1.0975,-0.05464
2014-04-08,1.0923,-0.473804
2014-04-09,1.0879,-0.40282
2014-04-10,1.0936,0.523945
2014-04-11,1.098,0.402341
2014-04-14,1.0962,-0.163934
2014-04-15,1.0978,0.145959
2014-04-16,1.1011,0.300601
2014-04-17,1.1003,-0.072655
2014-04-18,1.1024,0.190857
2014-04-21,1.101,-0.126996
2014-04-22,1.1026,0.145322
2014-04-23,1.1032,0.054417
2014-04-24,1.1021,-0.09971
2014-04-25,1.1039,0.163325
2014-04-28,1.1029,-0.090588
2014-04-29,1.0944,-0.770695
2014-04-30,1.0962,0.164474
2014-05-01,1.0956,-0.054735
2014-05-02,1.0972,0.146039
2014-05-05,1.0955,-0.15494
2014-05-06,1.0895,-0.547695
2014-05-07,1.09,0.045893
2014-05-08,1.0831,-0.633028
2014-05-09,1.0898,0.618595
2014-05-12,1.0896,-0.018352
2014-05-13,1.0904,0.073421
2014-05-14,1.0889,-0.137564
2014-05-15,1.0885,-0.036734
2014-05-16,1.0861,-0.220487
2014-05-19,1.0875,0.128902
2014-05-20,1.0908,0.303448
2014-05-21,1.0912,0.03667
2014-05-22,1.0891,-0.192449
2014-05-23,1.0861,-0.275457
2014-05-26,1.0859,-0.018415
2014-05-27,1.0858,-0.009209
2014-05-28,1.0875,0.156567
2014-05-29,1.0837,-0.349425
2014-05-30,1.0846,0.083049
2014-06-02,1.09,0.497879
2014-06-03,1.0908,0.073394
2014-06-04,1.094,0.293363
2014-06-05,1.0925,-0.137112
2014-06-06,1.0931,0.05492
2014-06-09,1.0904,-0.247004
2014-06-10,1.0903,-0.009171
2014-06-11,1.0868,-0.321013
2014-06-12,1.0856,-0.110416
2014-06-13,1.0855,-0.009211
2014-06-16,1.0845,-0.092123
2014-06-17,1.0861,0.147533
2014-06-18,1.0836,-0.230181
2014-06-19,1.0818,-0.166113
2014-06-20,1.0758,-0.554631
2014-06-23,1.0732,-0.241681
2014-06-24,1.0745,0.121133
2014-06-25,1.0719,-0.241973
2014-06-26,1.0689,-0.279877
2014-06-27,1.0666,-0.215174
2014-06-30,1.0671,0.046878
2014-07-01,1.0632,-0.365477
2014-07-02,1.0664,0.300978
2014-07-03,1.0634,-0.28132
2014-07-04,1.0653,0.178672
2014-07-07,1.0684,0.290998
2014-07-08,1.0679,-0.046799
2014-07-09,1.0651,-0.262197
2014-07-10,1.065,-0.009389
2014-07-11,1.0734,0.788732
2014-07-14,1.0712,-0.204956
2014-07-15,1.0759,0.43876
2014-07-16,1.0741,-0.167302
2014-07-17,1.0763,0.204823
2014-07-18,1.0733,-0.278733
2014-07-21,1.0738,0.046585
2014-07-22,1.0738,0.0
2014-07-23,1.0728,-0.093127
2014-07-24,1.0745,0.158464
2014-07-25,1.0812,0.623546
2014-07-28,1.0799,-0.120237
2014-07-29,1.0852,0.490786
2014-07-30,1.0903,0.469959
2014-07-31,1.0906,0.027515
2014-08-01,1.0916,0.091693
2014-08-04,1.0906,-0.091609
2014-08-05,1.0961,0.50431
2014-08-06,1.0916,-0.410546
2014-08-07,1.0926,0.091609
2014-08-08,1.0973,0.430167
2014-08-11,1.0921,-0.47389
2014-08-12,1.0925,0.036627
2014-08-13,1.0914,-0.100686
2014-08-14,1.0902,-0.109951
2014-08-15,1.0897,-0.045863
2014-08-18,1.0887,-0.091768
2014-08-19,1.0942,0.50519
2014-08-20,1.097,0.255895
2014-08-21,1.0941,-0.264357
2014-08-22,1.0943,0.01828
2014-08-25,1.0984,0.374669
2014-08-26,1.0952,-0.291333
2014-08-27,1.0865,-0.794375
2014-08-28,1.0861,-0.036815
2014-08-29,1.0878,0.156523
2014-09-01,1.0871,-0.06435
2014-09-02,1.0929,0.53353
2014-09-03,1.0888,-0.375149
2014-09-04,1.0875,-0.119398
2014-09-05,1.088,0.045977
2014-09-08,1.0974,0.863971
2014-09-09,1.0984,0.091124
2014-09-10,1.0938,-0.418791
2014-09-11,1.1035,0.886817
2014-09-12,1.1093,0.5256
2014-09-15,1.1055,-0.342558
2014-09-16,1.097,-0.768883
2014-09-17,1.0998,0.255242
2014-09-18,1.0934,-0.581924
2014-09-19,1.0963,0.265228
2014-09-22,1.1044,0.738849
2014-09-23,1.1078,0.307859
2014-09-24,1.1058,-0.180538
2014-09-25,1.111,0.470248
2014-09-26,1.1154,0.39604
2014-09-29,1.1164,0.089654
2014-09-30,1.1198,0.30455
2014-10-01,1.1163,-0.312556
2014-10-02,1.1157,-0.053749
2014-10-03,1.1244,0.77978
2014-10-06,1.1132,-0.996087
2014-10-07,1.1175,0.386274
2014-10-08,1.1107,-0.608501
2014-10-09,1.1185,0.70226
2014-10-10,1.1199,0.125168
2014-10-13,1.1199,0.0
2014-10-14,1.1297,0.875078
2014-10-15,1.1255,-0.37178
2014-10-16,1.1258,0.026655
2014-10-17,1.1277,0.168769
2014-10-20,1.1285,0.070941
2014-10-21,1.1221,-0.567125
2014-10-22,1.1236,0.133678
2014-10-23,1.123,-0.0534
2014-10-24,1.1231,0.008905
2014-10-27,1.1247,0.142463
2014-10-28,1.1166,-0.720192
2014-10-29,1.1183,0.152248
2014-10-30,1.1184,0.008942
2014-10-31,1.1266,0.73319
2014-11-03,1.1359,0.825493
2014-11-04,1.141,0.448983
2014-11-05,1.1386,-0.210342
2014-11-06,1.1423,0.32496
2014-11-07,1.1329,-0.822901
2014-11-10,1.1381,0.458999
2014-11-11,1.1336,-0.395396
2014-11-12,1.1319,-0.149965
2014-11-13,1.1367,0.424066
2014-11-14,1.1287,-0.703792
2014-11-17,1.1308,0.186055
2014-11-18,1.1296,-0.10612
2014-11-19,1.1341,0.398371
2014-11-20,1.1305,-0.317432
2014-11-21,1.1233,-0.636886
2014-11-24,1.1279,0.409508
2014-11-25,1.1258,-0.186187
2014-11-26,1.1247,-0.097708
2014-11-27,1.1331,0.746866
2014-11-28,1.1416,0.750154
2014-12-01,1.1329,-0.762088
2014-12-02,1.1407,0.688499
2014-12-03,1.1365,-0.368195
2014-12-04,1.1384,0.16718
2014-12-05,1.1435,0.447997
2014-12-08,1.148,0.393529
2014-12-09,1.1446,-0.296167
2014-12-10,1.1482,0.31452
2014-12-11,1.1521,0.339662
2014-12-12,1.1581,0.520788
2014-12-15,1.1672,0.78577
2014-12-16,1.1627,-0.385538
2014-12-17,1.163,0.025802
2014-12-18,1.1576,-0.464316
2014-12-19,1.16,0.207326
2014-12-22,1.1628,0.241379
2014-12-23,1.1617,-0.094599
2014-12-24,1.1624,0.060257
2014-12-25,1.1625,0.008603
2014-12-26,1.1627,0.017204
2014-12-29,1.1637,0.086007
2014-12-30,1.1611,-0.223425
2014-12-31,1.1621,0.086125
2015-01-01,1.1611,-0.086051
2015-01-02,1.1785,1.498579
2015-01-05,1.1763,-0.186678
2015-01-06,1.1836,0.62059
2015-01-07,1.1815,-0.177425
2015-01-08,1.1831,0.135421
2015-01-09,1.1867,0.304285
2015-01-12,1.1974,0.90166
2015-01-13,1.1959,-0.125271
2015-01-14,1.1951,-0.066895
2015-01-15,1.1961,0.083675
2015-01-16,1.1984,0.192292
2015-01-19,1.1941,-0.358812
2015-01-20,1.2113,1.440415
2015-01-21,1.234,1.87402
2015-01-22,1.238,0.324149
2015-01-23,1.242,0.323102
2015-01-26,1.2474,0.434783
2015-01-27,1.2399,-0.601251
2015-01-28,1.2536,1.104928
2015-01-29,1.2616,0.638162
2015-01-30,1.2732,0.919467
2015-02-02,1.2564,-1.31951
2015-02-03,1.2415,-1.185928
2015-02-04,1.2574,1.280709
2015-02-05,1.2434,-1.113409
2015-02-06,1.2527,0.747949
2015-02-09,1.2467,-0.478965
2015-02-10,1.2587,0.962541
2015-02-11,1.2632,0.357512
2015-02-12,1.2509,-0.973718
2015-02-13,1.2448,-0.487649
2015-02-16,1.2466,0.144602
2015-02-17,1.2389,-0.61768
2015-02-18,1.2455,0.532731
2015-02-19,1.2495,0.321156
2015-02-20,1.2531,0.288115
2015-02-23,1.2571,0.319208
2015-02-24,1.2486,-0.676159
2015-02-25,1.2436,-0.400449
2015-02-26,1.2515,0.635252
2015-02-27,1.2515,0.0
2015-03-02,1.2535,0.159808
2015-03-03,1.2496,-0.311129
2015-03-04,1.2427,-0.552177
2015-03-05,1.2486,0.474773
2015-03-06,1.2624,1.105238
2015-03-09,1.2604,-0.158428
2015-03-10,1.2689,0.674389
2015-03-11,1.275,0.480731
2015-03-12,1.2686,-0.501961
2015-03-13,1.2783,0.764622
2015-03-16,1.2773,-0.078229
2015-03-17,1.2788,0.117435
2015-03-18,1.2566,-1.736003
2015-03-19,1.2717,1.201655
2015-03-20,1.2552,-1.297476
2015-03-23,1.2523,-0.231039
2015-03-24,1.2493,-0.239559
2015-03-25,1.252,0.216121
2015-03-26,1.2483,-0.295527
2015-03-27,1.2609,1.009373
2015-03-30,1.2675,0.523436
2015-03-31,1.2686,0.086785
2015-04-01,1.2621,-0.512376
2015-04-02,1.2559,-0.491245
2015-04-03,1.2484,-0.597181
2015-04-06,1.2482,-0.016021
2015-04-07,1.2506,0.192277
2015-04-08,1.2546,0.319846
2015-04-09,1.2578,0.255061
2015-04-10,1.2566,-0.095405
2015-04-13,1.2596,0.238739
2015-04-14,1.2485,-0.881232
2015-04-15,1.229,-1.561874
2015-04-16,1.2189,-0.821806
2015-04-17,1.2246,0.467635
2015-04-20,1.2225,-0.171485
2015-04-21,1.228,0.449898
2015-04-22,1.2238,-0.34202
2015-04-23,1.2144,-0.768099
2015-04-24,1.2174,0.247036
2015-04-27,1.2086,-0.722852
2015-04-28,1.2033,-0.438524
2015-04-29,1.202,-0.108036
2015-04-30,1.2077,0.47421
2015-05-01,1.2159,0.678977
2015-05-04,1.2095,-0.526359
2015-05-05,1.2069,-0.214965
2015-05-06,1.2048,-0.174
2015-05-07,1.213,0.680611
2015-05-08,1.2071,-0.486397
2015-05-11,1.2103,0.265098
2015-05-12,1.2019,-0.694043
2015-05-13,1.1958,-0.50753
2015-05-14,1.1983,0.209065
2015-05-15,1.2014,0.2587
2015-05-18,1.216,1.215249
2015-05-19,1.2233,0.600329
2015-05-20,1.2208,-0.204365
2015-05-21,1.2199,-0.073722
2015-05-22,1.2279,0.655791
2015-05-25,1.2314,0.285039
2015-05-26,1.2434,0.974501
2015-05-27,1.2452,0.144764
2015-05-28,1.2435,-0.136524
2015-05-29,1.2454,0.152795
2015-06-01,1.2522,0.546009
2015-06-02,1.2401,-0.966299
2015-06-03,1.2452,0.411257
2015-06-04,1.2502,0.401542
